season,week,home,away,vs,market,model,edge,side,won,clv,pnl
2024,4,Colgate,Cornell,close,-2.5,-1.2,1.3,AWAY,0,,-1.0
2024,4,Dartmouth,Fordham,close,-8.0,-7.3,0.7,AWAY,0,,-1.0
2024,4,Stonehill,Sacred Heart,close,6.5,-0.9,7.4,HOME,1,,0.909
2024,4,VMI,Norfolk State,close,-6.5,-2.3,4.2,AWAY,1,,0.909
2024,4,South Dakota,Drake,close,-28.0,-4.3,23.7,AWAY,0,,-1.0
2024,4,North Dakota,San Diego,close,-27.5,-3.6,23.9,AWAY,1,,0.909
2024,4,Temple,Utah State,open,6.0,5.2,0.8,HOME,1,0.5,0.909
2024,4,Temple,Utah State,close,6.5,5.2,1.3,HOME,1,,0.909
2024,4,Holy Cross,Yale,close,-2.5,-3.2,0.7,HOME,0,,-1.0
2024,4,Lindenwood,St. Thomas (MN),close,-4.5,3.7,8.2,AWAY,0,,-1.0
2024,4,Iowa State,Arkansas State,open,-21.0,-13.2,7.8,AWAY,0,-0.5,-1.0
2024,4,Iowa State,Arkansas State,close,-20.5,-13.2,7.3,AWAY,0,,-1.0
2024,4,North Dakota State,Towson,close,-25.0,-10.7,14.3,AWAY,1,,0.909
2024,4,Eastern Michigan,St. Francis (PA),open,-24.0,3.9,27.9,AWAY,0,1.5,-1.0
2024,4,Eastern Michigan,St. Francis (PA),close,-25.5,3.9,29.4,AWAY,0,,-1.0
2024,4,Coastal Carolina,Virginia,open,3.0,-10.0,13.0,HOME,0,0.5,-1.0
2024,4,Coastal Carolina,Virginia,close,3.5,-10.0,13.5,HOME,0,,-1.0
2024,4,Tennessee Tech,Tennessee State,close,-6.5,-1.8,4.7,AWAY,0,,-1.0
2024,4,Jacksonville State,Southern Miss,open,-6.5,-9.1,2.6,HOME,1,0.5,0.909
2024,4,Jacksonville State,Southern Miss,close,-6.0,-9.1,3.1,HOME,1,,0.909
2024,4,Montana,Western Carolina,close,-18.5,-8.5,10.0,AWAY,1,,0.909
2024,4,Nevada,Eastern Washington,open,-9.5,9.7,19.2,AWAY,0,4.0,-1.0
2024,4,Nevada,Eastern Washington,close,-13.5,9.7,23.2,AWAY,0,,-1.0
2024,4,Montana State,Mercyhurst,close,-49.5,-15.6,33.9,AWAY,1,,0.909
2024,4,Penn State,Kent State,open,-49.0,-37.5,11.5,AWAY,0,-0.0,-1.0
2024,4,Penn State,Kent State,close,-49.0,-37.5,11.5,AWAY,0,,-1.0
2024,4,UTSA,Houston Christian,open,-35.5,-8.4,27.1,AWAY,0,-0.0,-1.0
2024,4,UTSA,Houston Christian,close,-35.5,-8.4,27.1,AWAY,0,,-1.0
2024,4,Navy,Memphis,open,10.5,9.5,1.0,HOME,1,-1.0,0.909
2024,4,Navy,Memphis,close,9.5,9.5,0.0,HOME,1,,0.909
2024,4,Northern Illinois,Buffalo,open,-15.5,-7.1,8.4,AWAY,1,-2.5,0.909
2024,4,Northern Illinois,Buffalo,close,-13.0,-7.1,5.9,AWAY,1,,0.909
2024,4,Massachusetts,Central Connecticut,open,-20.0,9.0,29.0,AWAY,1,-0.5,0.909
2024,4,Massachusetts,Central Connecticut,close,-19.5,9.0,28.5,AWAY,1,,0.909
2024,4,Texas Tech,Arizona State,open,-3.5,-11.2,7.7,HOME,1,-1.0,0.909
2024,4,Texas Tech,Arizona State,close,-4.5,-11.2,6.7,HOME,1,,0.909
2024,4,Pittsburgh,Youngstown State,open,-25.5,1.4,26.9,AWAY,0,1.5,-1.0
2024,4,Pittsburgh,Youngstown State,close,-27.0,1.4,28.4,AWAY,0,,-1.0
2024,4,Notre Dame,Miami (OH),open,-27.0,-17.4,9.6,AWAY,1,0.5,0.909
2024,4,Notre Dame,Miami (OH),close,-27.5,-17.4,10.1,AWAY,1,,0.909
2024,4,Michigan,USC,open,-9.0,-14.4,5.4,HOME,0,13.0,-1.0
2024,4,Michigan,USC,close,4.0,-14.4,18.4,HOME,1,,0.909
2024,4,Virginia Tech,Rutgers,open,-4.5,-3.1,1.4,AWAY,1,-1.0,0.909
2024,4,Virginia Tech,Rutgers,close,-3.5,-3.1,0.4,AWAY,1,,0.909
2024,4,Auburn,Arkansas,open,-3.5,-5.2,1.7,HOME,0,1.0,-1.0
2024,4,Auburn,Arkansas,close,-2.5,-5.2,2.7,HOME,0,,-1.0
2024,4,LSU,UCLA,open,-23.0,-12.1,10.9,AWAY,1,-1.5,0.909
2024,4,LSU,UCLA,close,-21.5,-12.1,9.4,AWAY,1,,0.909
2024,4,Louisville,Georgia Tech,open,-10.0,-9.2,0.8,AWAY,0,-0.5,-1.0
2024,4,Louisville,Georgia Tech,close,-9.5,-9.2,0.3,AWAY,0,,-1.0
2024,4,Oklahoma State,Utah,open,1.0,-2.0,3.0,HOME,0,0.0,-1.0
2024,4,Oklahoma State,Utah,close,1.0,-2.0,3.0,HOME,0,,-1.0
2024,4,Hampton,Howard,close,-4.0,-2.1,1.9,AWAY,0,,-1.0
2024,4,Middle Tennessee,Duke,open,14.0,11.5,2.5,HOME,0,0.5,-1.0
2024,4,Middle Tennessee,Duke,close,14.5,11.5,3.0,HOME,0,,-1.0
2024,4,Wagner,Robert Morris,close,6.5,-3.3,9.8,HOME,0,,-1.0
2024,4,Nicholls,Mississippi Valley State,close,-30.0,-8.5,21.5,AWAY,0,,-1.0
2024,4,Missouri,Vanderbilt,open,-21.0,-21.7,0.7,HOME,0,3.5,-1.0
2024,4,Missouri,Vanderbilt,close,-17.5,-21.7,4.2,HOME,0,,-1.0
2024,4,Campbell,Stony Brook,close,-7.5,-8.4,0.9,HOME,0,,-1.0
2024,4,SMU,TCU,open,2.5,-2.1,4.6,HOME,1,-1.5,0.909
2024,4,SMU,TCU,close,1.0,-2.1,3.1,HOME,1,,0.909
2024,4,Colorado State,UTEP,close,-8.5,-6.2,2.3,AWAY,0,,-1.0
2024,4,Florida International,Monmouth,open,-13.5,12.9,26.4,AWAY,1,-1.0,0.909
2024,4,Florida International,Monmouth,close,-12.5,12.9,25.4,AWAY,1,,0.909
2024,4,Liberty,East Carolina,open,-7.0,-13.6,6.6,HOME,1,-0.5,0.909
2024,4,Liberty,East Carolina,close,-7.5,-13.6,6.1,HOME,1,,0.909
2024,4,Elon,East Tennessee State,close,-7.5,-6.8,0.7,AWAY,1,,0.909
2024,4,Bucknell,Marist,close,-17.0,-4.9,12.1,AWAY,1,,0.909
2024,4,Delaware State,Richmond,close,23.5,8.4,15.1,HOME,1,,0.909
2024,4,Idaho State,Southern Utah,close,2.5,3.0,0.5,AWAY,0,,-1.0
2024,4,Delaware,Pennsylvania,close,-13.0,-8.0,5.0,AWAY,1,,0.909
2024,4,Eastern Kentucky,Morehead State,close,-28.0,-2.8,25.2,AWAY,0,,-1.0
2024,4,Mercer,The Citadel,close,-20.5,-13.4,7.1,AWAY,1,,0.909
2024,4,South Florida,Miami,open,17.5,9.5,8.0,HOME,0,-0.5,-1.0
2024,4,South Florida,Miami,close,17.0,9.5,7.5,HOME,0,,-1.0
2024,4,Prairie View A&M,Southern,close,3.0,1.5,1.5,HOME,0,,-1.0
2024,4,Southern Illinois,Southeast Missouri State,close,-6.5,-2.8,3.7,AWAY,1,,0.909
2024,4,Austin Peay,Alabama A&M,close,-13.5,-2.7,10.8,AWAY,0,,-1.0
2024,4,Arkansas-Pine Bluff,Central Arkansas,close,33.0,8.6,24.4,HOME,0,,-1.0
2024,4,Northwestern State,Weber State,close,31.5,7.6,23.9,HOME,0,,-1.0
2024,4,Lamar,Texas Southern,close,-12.0,-2.7,9.3,AWAY,1,,0.909
2024,4,UConn,Florida Atlantic,open,-2.5,-0.8,1.7,AWAY,0,-1.5,-1.0
2024,4,UConn,Florida Atlantic,close,-1.0,-0.8,0.2,AWAY,0,,-1.0
2024,4,Troy,Florida A&M,open,-22.5,-4.5,18.0,AWAY,1,-1.0,0.909
2024,4,Troy,Florida A&M,close,-21.5,-4.5,17.0,AWAY,0,,-1.0
2024,4,Florida State,California,open,-2.5,-9.9,7.4,HOME,1,-0.5,0.909
2024,4,Florida State,California,close,-3.0,-9.9,6.9,HOME,1,,0.909
2024,4,North Texas,Wyoming,open,-9.0,-5.0,4.0,AWAY,0,-2.0,-1.0
2024,4,North Texas,Wyoming,close,-7.0,-5.0,2.0,AWAY,0,,-1.0
2024,4,Western Kentucky,Toledo,open,1.0,0.4,0.6,HOME,1,1.0,0.909
2024,4,Western Kentucky,Toledo,close,2.0,0.4,1.6,HOME,1,,0.909
2024,4,Sam Houston,New Mexico State,open,-14.0,1.7,15.7,AWAY,0,1.0,-1.0
2024,4,Sam Houston,New Mexico State,close,-15.0,1.7,16.7,AWAY,0,,-1.0
2024,4,Washington,Northwestern,open,-10.0,-14.6,4.6,HOME,1,-1.5,0.909
2024,4,Washington,Northwestern,close,-11.5,-14.6,3.1,HOME,1,,0.909
2024,4,Louisiana Tech,Tulsa,open,-2.0,-1.7,0.3,AWAY,1,1.0,0.909
2024,4,Louisiana Tech,Tulsa,close,-3.0,-1.7,1.3,AWAY,1,,0.909
2024,4,East Texas A&M,Sacramento State,close,19.5,5.9,13.6,HOME,0,,-1.0
2024,4,South Carolina,Akron,open,-27.5,-22.9,4.6,AWAY,0,-2.5,-1.0
2024,4,South Carolina,Akron,close,-25.0,-22.9,2.1,AWAY,0,,-1.0
2024,4,Oklahoma,Tennessee,open,-3.0,0.1,3.1,AWAY,1,-9.0,0.909
2024,4,Oklahoma,Tennessee,close,6.0,0.1,5.9,HOME,0,,-1.0
2024,4,Minnesota,Iowa,open,2.5,1.0,1.5,HOME,0,0.5,-1.0
2024,4,Minnesota,Iowa,close,3.0,1.0,2.0,HOME,0,,-1.0
2024,4,Texas A&M,Bowling Green,open,-23.0,-17.3,5.7,AWAY,1,-2.0,0.909
2024,4,Texas A&M,Bowling Green,close,-21.0,-17.3,3.7,AWAY,1,,0.909
2024,4,Ole Miss,Georgia Southern,open,-36.0,-20.5,15.5,AWAY,0,-1.0,-1.0
2024,4,Ole Miss,Georgia Southern,close,-35.0,-20.5,14.5,AWAY,0,,-1.0
2024,4,Colorado,Baylor,open,-1.0,1.1,2.1,AWAY,0,1.5,-1.0
2024,4,Colorado,Baylor,close,-2.5,1.1,3.6,AWAY,0,,-1.0
2024,4,Boston College,Michigan State,open,-6.0,-2.8,3.2,AWAY,1,-1.5,0.909
2024,4,Boston College,Michigan State,close,-4.5,-2.8,1.7,AWAY,1,,0.909
2024,4,Texas,UL Monroe,open,-44.5,-33.9,10.6,AWAY,0,-1.0,-1.0
2024,4,Texas,UL Monroe,close,-43.5,-33.9,9.6,AWAY,0,,-1.0
2024,4,Oregon State,Purdue,open,-6.0,-14.4,8.4,HOME,1,4.5,0.909
2024,4,Oregon State,Purdue,close,-1.5,-14.4,12.9,HOME,1,,0.909
2024,4,New Mexico,Fresno State,open,15.0,13.6,1.4,HOME,0,-3.0,-1.0
2024,4,New Mexico,Fresno State,close,12.0,13.6,1.6,AWAY,1,,0.909
2024,4,Boise State,Portland State,open,-41.5,-12.8,28.7,AWAY,0,1.5,-1.0
2024,4,Boise State,Portland State,close,-43.0,-12.8,30.2,AWAY,1,,0.909
2024,4,BYU,Kansas State,open,7.5,10.8,3.3,AWAY,0,-0.0,-1.0
2024,4,BYU,Kansas State,close,7.5,10.8,3.3,AWAY,0,,-1.0
2024,4,Hawai'i,Northern Iowa,open,-8.5,9.3,17.8,AWAY,0,1.5,-1.0
2024,4,Hawai'i,Northern Iowa,close,-10.0,9.3,19.3,AWAY,0,,-1.0
2024,5,Temple,Army,open,10.0,11.9,1.9,AWAY,1,-1.0,0.909
2024,5,Temple,Army,close,11.0,11.9,0.9,AWAY,1,,0.909
2024,5,Miami,Virginia Tech,open,-7.5,-9.8,2.3,HOME,0,-10.0,-1.0
2024,5,Miami,Virginia Tech,close,-17.5,-9.8,7.7,AWAY,1,,0.909
2024,5,Rutgers,Washington,close,-1.5,6.5,8.0,AWAY,0,,-1.0
2024,5,Kansas State,Oklahoma State,open,-5.5,-7.7,2.2,HOME,1,-0.5,0.909
2024,5,Kansas State,Oklahoma State,close,-6.0,-7.7,1.7,HOME,1,,0.909
2024,5,Baylor,BYU,open,-1.0,1.9,2.9,AWAY,1,2.0,0.909
2024,5,Baylor,BYU,close,-3.0,1.9,4.9,AWAY,1,,0.909
2024,5,NC State,Northern Illinois,open,-10.0,-10.2,0.2,HOME,0,3.0,-1.0
2024,5,Michigan,Minnesota,open,-11.0,-19.8,8.8,HOME,0,0.5,-1.0
2024,5,Michigan,Minnesota,close,-10.5,-19.8,9.3,HOME,0,,-1.0
2024,5,UConn,Buffalo,open,-3.0,-3.1,0.1,HOME,1,-3.0,0.909
2024,5,UConn,Buffalo,close,-6.0,-3.1,2.9,AWAY,0,,-1.0
2024,5,Ole Miss,Kentucky,open,-16.5,-9.8,6.7,AWAY,1,-1.5,0.909
2024,5,Ole Miss,Kentucky,close,-15.0,-9.8,5.2,AWAY,1,,0.909
2024,5,Purdue,Nebraska,open,10.0,2.9,7.1,HOME,0,0.0,-1.0
2024,5,Purdue,Nebraska,close,10.0,2.9,7.1,HOME,0,,-1.0
2024,5,UAB,Navy,open,0.0,1.3,1.3,AWAY,1,-4.5,0.909
2024,5,UAB,Navy,close,4.5,1.3,3.2,HOME,0,,-1.0
2024,5,Indiana,Maryland,open,-6.5,5.7,12.2,AWAY,0,1.0,-1.0
2024,5,Indiana,Maryland,close,-7.5,5.7,13.2,AWAY,0,,-1.0
2024,5,Boston College,Western Kentucky,open,-11.0,0.3,11.3,AWAY,1,-3.5,0.909
2024,5,Boston College,Western Kentucky,close,-7.5,0.3,7.8,AWAY,1,,0.909
2024,5,Marist,Dayton,close,9.5,6.3,3.2,HOME,0,,-1.0
2024,5,Lehigh,Bucknell,close,-6.0,-3.6,2.4,AWAY,1,,0.909
2024,5,Brown,Harvard,close,7.0,3.5,3.5,HOME,1,,0.909
2024,5,Syracuse,Holy Cross,open,-28.5,2.9,31.4,AWAY,1,1.5,0.909
2024,5,Syracuse,Holy Cross,close,-30.0,2.9,32.9,AWAY,1,,0.909
2024,5,Tulane,South Florida,open,-7.5,-11.8,4.3,HOME,1,3.5,0.909
2024,5,Tulane,South Florida,close,-4.0,-11.8,7.8,HOME,1,,0.909
2024,5,Georgetown,Columbia,close,7.5,-0.1,7.6,HOME,1,,0.909
2024,5,Morehead State,Valparaiso,close,-1.0,-3.9,2.9,HOME,1,,0.909
2024,5,Monmouth,Fordham,close,-16.0,-6.9,9.1,AWAY,0,,-1.0
2024,5,Drake,San Diego,close,-3.5,-1.9,1.6,AWAY,1,,0.909
2024,5,Indiana State,Houston Christian,close,-9.5,-0.7,8.8,AWAY,1,,0.909
2024,5,Pennsylvania,Colgate,close,-10.5,-8.1,2.4,AWAY,1,,0.909
2024,5,Merrimack,Dartmouth,close,11.5,3.5,8.0,HOME,1,,0.909
2024,5,James Madison,Ball State,open,-17.0,-22.5,5.5,HOME,1,-5.0,0.909
2024,5,James Madison,Ball State,close,-22.0,-22.5,0.5,HOME,1,,0.909
2024,5,Eastern Kentucky,Robert Morris,close,-14.0,-7.7,6.3,AWAY,0,,-1.0
2024,5,Austin Peay,Southern Utah,close,-1.0,-3.3,2.3,HOME,0,,-1.0
2024,5,West Georgia,North Alabama,close,3.0,-8.4,11.4,HOME,0,,-1.0
2024,5,Campbell,Delaware State,close,-18.0,-10.4,7.6,AWAY,1,,0.909
2024,5,North Dakota,Murray State,close,-21.0,-9.9,11.1,AWAY,0,,-1.0
2024,5,Elon,Richmond,close,0.0,-0.4,0.4,HOME,0,,-1.0
2024,5,South Dakota,Southern Illinois,close,-13.5,-6.2,7.3,AWAY,0,,-1.0
2024,5,Cornell,Yale,close,12.0,6.2,5.8,HOME,1,,0.909
2024,5,Sam Houston,Texas State,open,7.5,2.7,4.8,HOME,1,3.5,0.909
2024,5,Sam Houston,Texas State,close,11.0,2.7,8.3,HOME,1,,0.909
2024,5,Missouri State,Youngstown State,close,-10.0,-2.0,8.0,AWAY,1,,0.909
2024,5,Norfolk State,North Carolina Central,close,10.0,4.4,5.6,HOME,0,,-1.0
2024,5,Bethune-Cookman,Alabama State,close,6.5,6.4,0.1,HOME,1,,0.909
2024,5,Princeton,Howard,close,-13.5,-4.7,8.8,AWAY,0,,-1.0
2024,5,Illinois State,North Dakota State,close,10.0,1.8,8.2,HOME,0,,-1.0
2024,5,Wofford,Mercer,close,6.5,6.1,0.4,HOME,0,,-1.0
2024,5,Eastern Illinois,Lindenwood,close,-3.0,-2.3,0.7,AWAY,1,,0.909
2024,5,Northern Colorado,Cal Poly,close,2.5,-0.5,3.0,HOME,0,,-1.0
2024,5,Central Michigan,San Diego State,close,-2.5,3.8,6.3,AWAY,1,,0.909
2024,5,Texas A&M,Arkansas,open,-10.5,-9.3,1.2,AWAY,1,-4.0,0.909
2024,5,Texas A&M,Arkansas,close,-6.5,-9.3,2.8,HOME,0,,-1.0
2024,5,Wake Forest,Louisiana,open,-3.0,3.9,6.9,AWAY,1,-0.0,0.909
2024,5,Wake Forest,Louisiana,close,-3.0,3.9,6.9,AWAY,1,,0.909
2024,5,Ohio,Akron,open,-14.5,-15.5,1.0,HOME,1,6.0,0.909
2024,5,Ohio,Akron,close,-8.5,-15.5,7.0,HOME,1,,0.909
2024,5,Georgia State,Georgia Southern,open,1.0,-0.7,1.7,HOME,0,-4.5,-1.0
2024,5,Georgia State,Georgia Southern,close,-3.5,-0.7,2.8,AWAY,1,,0.909
2024,5,Stony Brook,Morgan State,close,-2.5,0.9,3.4,AWAY,0,,-1.0
2024,5,USC,Wisconsin,open,-5.5,-6.4,0.9,HOME,1,-8.5,0.909
2024,5,USC,Wisconsin,close,-14.0,-6.4,7.6,AWAY,0,,-1.0
2024,5,Miami (OH),Massachusetts,open,-17.5,-16.9,0.6,AWAY,1,-2.0,0.909
2024,5,Miami (OH),Massachusetts,close,-15.5,-16.9,1.4,HOME,0,,-1.0
2024,5,Auburn,Oklahoma,open,2.5,3.1,0.6,AWAY,1,4.5,0.909
2024,5,Auburn,Oklahoma,close,-2.0,3.1,5.1,AWAY,1,,0.909
2024,5,UAlbany,Maine,close,-10.0,-7.6,2.4,AWAY,1,,0.909
2024,5,Notre Dame,Louisville,open,-9.5,-8.6,0.9,AWAY,1,-3.0,0.909
2024,5,Notre Dame,Louisville,close,-6.5,-8.6,2.1,HOME,1,,0.909
2024,5,Marshall,Western Michigan,open,-6.0,-6.8,0.8,HOME,1,2.5,0.909
2024,5,Marshall,Western Michigan,close,-3.5,-6.8,3.3,HOME,1,,0.909
2024,5,Kent State,Eastern Michigan,open,12.5,8.8,3.7,HOME,0,1.5,-1.0
2024,5,Kent State,Eastern Michigan,close,14.0,8.8,5.2,HOME,0,,-1.0
2024,5,Delaware,Sacred Heart,close,-31.0,-13.8,17.2,AWAY,0,,-1.0
2024,5,Kansas,TCU,open,-1.0,-3.0,2.0,HOME,0,-0.5,-1.0
2024,5,Kansas,TCU,close,-1.5,-3.0,1.5,HOME,0,,-1.0
2024,5,UCF,Colorado,open,-11.0,-12.2,1.2,HOME,0,-1.5,-1.0
2024,5,UCF,Colorado,close,-12.5,-12.2,0.3,AWAY,1,,0.909
2024,5,UNLV,Fresno State,open,-3.0,-1.6,1.4,AWAY,0,-0.5,-1.0
2024,5,UNLV,Fresno State,close,-2.5,-1.6,0.9,AWAY,0,,-1.0
2024,5,East Carolina,UTSA,open,-3.0,5.7,8.7,AWAY,0,-1.0,-1.0
2024,5,East Carolina,UTSA,close,-2.0,5.7,7.7,AWAY,0,,-1.0
2024,5,Gardner-Webb,Tennessee Tech,close,-4.0,-6.3,2.3,HOME,0,,-1.0
2024,5,Southeast Missouri State,Northwestern State,close,-33.5,-14.0,19.5,AWAY,1,,0.909
2024,5,Northern Arizona,Sacramento State,close,7.5,-0.1,7.6,HOME,1,,0.909
2024,5,Duke,North Carolina,open,3.0,-4.5,7.5,HOME,1,-2.0,0.909
2024,5,Duke,North Carolina,close,1.0,-4.5,5.5,HOME,1,,0.909
2024,5,Texas,Mississippi State,open,-35.5,-22.4,13.1,AWAY,1,1.5,0.909
2024,5,Texas,Mississippi State,close,-37.0,-22.4,14.6,AWAY,1,,0.909
2024,5,The Citadel,East Tennessee State,close,13.0,1.7,11.3,HOME,0,,-1.0
2024,5,Bowling Green,Old Dominion,open,-8.0,-8.0,0.0,AWAY,1,3.0,0.909
2024,5,Bowling Green,Old Dominion,close,-11.0,-8.0,3.0,AWAY,1,,0.909
2024,5,Florida Atlantic,Wagner,open,-31.5,-0.1,31.4,AWAY,1,3.5,0.909
2024,5,Florida Atlantic,Wagner,close,-35.0,-0.1,34.9,AWAY,1,,0.909
2024,5,Florida International,Louisiana Tech,open,1.0,2.9,1.9,AWAY,0,-1.0,-1.0
2024,5,Florida International,Louisiana Tech,close,2.0,2.9,0.9,AWAY,0,,-1.0
2024,5,Idaho State,Montana State,close,17.5,9.2,8.3,HOME,0,,-1.0
2024,5,Villanova,Long Island University,close,-24.0,-12.1,11.9,AWAY,1,,0.909
2024,5,William & Mary,Hampton,close,-14.0,-6.3,7.7,AWAY,0,,-1.0
2024,5,South Carolina State,North Carolina A&T,close,-3.5,-6.4,2.9,HOME,1,,0.909
2024,5,Kennesaw State,UT Martin,open,-1.5,1.8,3.3,AWAY,1,-3.5,0.909
2024,5,Kennesaw State,UT Martin,close,2.0,1.8,0.2,HOME,0,,-1.0
2024,5,Prairie View A&M,Grambling,close,-7.0,2.5,9.5,AWAY,1,,0.909
2024,5,North Texas,Tulsa,open,-7.0,-8.6,1.6,HOME,1,0.0,0.909
2024,5,North Texas,Tulsa,close,-7.0,-8.6,1.6,HOME,1,,0.909
2024,5,Central Arkansas,Lamar,close,-17.5,-9.7,7.8,AWAY,0,,-1.0
2024,5,Houston,Iowa State,open,11.0,9.7,1.3,HOME,0,5.0,-1.0
2024,5,Houston,Iowa State,close,16.0,9.7,6.3,HOME,0,,-1.0
2024,5,Rice,Charlotte,open,-10.5,-8.9,1.6,AWAY,1,-6.5,0.909
2024,5,Rice,Charlotte,close,-4.0,-8.9,4.9,HOME,0,,-1.0
2024,5,Chattanooga,Portland State,close,-11.5,-8.6,2.9,AWAY,0,,-1.0
2024,5,Texas Southern,Jackson State,close,6.5,0.9,5.6,HOME,0,,-1.0
2024,5,Tarleton State,SE Louisiana,close,-8.5,-8.3,0.2,AWAY,1,,0.909
2024,5,Clemson,Stanford,open,-22.5,-19.1,3.4,AWAY,0,1.5,-1.0
2024,5,Clemson,Stanford,close,-24.0,-19.1,4.9,AWAY,0,,-1.0
2024,5,Troy,UL Monroe,open,-10.5,-19.2,8.7,HOME,0,4.5,-1.0
2024,5,Troy,UL Monroe,close,-6.0,-19.2,13.2,HOME,0,,-1.0
2024,5,Mississippi Valley State,Alcorn State,close,14.5,2.9,11.6,HOME,0,,-1.0
2024,5,Alabama,Georgia,open,4.5,0.6,3.9,HOME,1,-2.5,0.909
2024,5,Alabama,Georgia,close,2.0,0.6,1.4,HOME,1,,0.909
2024,5,Penn State,Illinois,open,-18.0,-16.3,1.7,AWAY,1,1.5,0.909
2024,5,Penn State,Illinois,close,-19.5,-16.3,3.2,AWAY,1,,0.909
2024,5,Memphis,Middle Tennessee,open,-23.0,-16.5,6.5,AWAY,1,4.0,0.909
2024,5,Memphis,Middle Tennessee,close,-27.0,-16.5,10.5,AWAY,1,,0.909
2024,5,Michigan State,Ohio State,open,25.0,17.8,7.2,HOME,0,-1.5,-1.0
2024,5,Michigan State,Ohio State,close,23.5,17.8,5.7,HOME,0,,-1.0
2024,5,LSU,South Alabama,open,-22.0,-11.5,10.5,AWAY,0,-1.0,-1.0
2024,5,LSU,South Alabama,close,-21.0,-11.5,9.5,AWAY,0,,-1.0
2024,5,Wyoming,Air Force,open,1.5,5.6,4.1,AWAY,0,-2.5,-1.0
2024,5,Wyoming,Air Force,close,4.0,5.6,1.6,AWAY,0,,-1.0
2024,5,Eastern Washington,Montana,close,16.5,7.9,8.6,HOME,1,,0.909
2024,5,Weber State,McNeese,close,-13.5,-9.5,4.0,AWAY,1,,0.909
2024,5,Texas Tech,Cincinnati,open,-5.0,-6.9,1.9,HOME,0,2.0,-1.0
2024,5,New Mexico State,New Mexico,open,3.0,-11.3,14.3,HOME,0,6.5,-1.0
2024,5,New Mexico State,New Mexico,close,9.5,-11.3,20.8,HOME,0,,-1.0
2024,5,SMU,Florida State,open,-4.5,-0.9,3.6,AWAY,0,1.5,-1.0
2024,5,SMU,Florida State,close,-6.0,-0.9,5.1,AWAY,0,,-1.0
2024,5,Boise State,Washington State,open,-6.0,-3.1,2.9,AWAY,0,0.5,-1.0
2024,5,Boise State,Washington State,close,-6.5,-3.1,3.4,AWAY,0,,-1.0
2024,5,UC Davis,Idaho,close,4.0,1.5,2.5,HOME,1,,0.909
2024,5,Utah,Arizona,open,-9.5,-3.4,6.1,AWAY,1,-2.0,0.909
2024,5,Utah,Arizona,close,-7.5,-3.4,4.1,AWAY,1,,0.909
2024,5,UCLA,Oregon,open,24.0,12.7,11.3,HOME,1,-0.5,0.909
2024,5,UCLA,Oregon,close,23.5,12.7,10.8,HOME,1,,0.909
2024,5,Presbyterian,Davidson,close,-12.5,4.0,16.5,AWAY,1,,0.909
2024,6,Troy,Texas State,open,13.5,-7.4,20.9,HOME,0,1.0,-1.0
2024,6,Troy,Texas State,close,14.5,-7.4,21.9,HOME,0,,-1.0
2024,6,UTEP,Sam Houston,open,10.5,3.6,6.9,HOME,0,-0.5,-1.0
2024,6,UTEP,Sam Houston,close,10.0,3.6,6.4,HOME,0,,-1.0
2024,6,Kennesaw State,Jacksonville State,open,15.5,-0.4,15.9,HOME,0,2.0,-1.0
2024,6,Kennesaw State,Jacksonville State,close,17.5,-0.4,17.9,HOME,0,,-1.0
2024,6,Harvard,New Hampshire,close,1.5,-3.6,5.1,HOME,1,,0.909
2024,6,TCU,Houston,open,-17.0,-14.5,2.5,AWAY,1,-0.5,0.909
2024,6,TCU,Houston,close,-16.5,-14.5,2.0,AWAY,1,,0.909
2024,6,UNLV,Syracuse,open,-4.0,-7.0,3.0,HOME,0,-1.5,-1.0
2024,6,UNLV,Syracuse,close,-5.5,-7.0,1.5,HOME,0,,-1.0
2024,6,Oregon,Michigan State,open,-26.5,-23.9,2.6,AWAY,1,-4.0,0.909
2024,6,Oregon,Michigan State,close,-22.5,-23.9,1.4,HOME,0,,-1.0
2024,6,Northern Illinois,Massachusetts,open,-16.5,-13.0,3.5,AWAY,1,-2.5,0.909
2024,6,Texas A&M,Missouri,open,-4.0,-1.3,2.7,AWAY,0,-1.0,-1.0
2024,6,Texas A&M,Missouri,close,-3.0,-1.3,1.7,AWAY,0,,-1.0
2024,6,Brown,Bryant,close,-13.0,-3.5,9.5,AWAY,1,,0.909
2024,6,Columbia,Princeton,close,1.5,-0.4,1.9,HOME,1,,0.909
2024,6,Penn State,UCLA,open,-27.5,-16.0,11.5,AWAY,1,2.5,0.909
2024,6,Penn State,UCLA,close,-30.0,-16.0,14.0,AWAY,1,,0.909
2024,6,Tulsa,Army,open,8.5,8.0,0.5,HOME,0,5.0,-1.0
2024,6,Tulsa,Army,close,13.5,8.0,5.5,HOME,0,,-1.0
2024,6,Wisconsin,Purdue,open,-10.0,-11.1,1.1,HOME,1,-2.0,0.909
2024,6,Wisconsin,Purdue,close,-12.0,-11.1,0.9,AWAY,0,,-1.0
2024,6,NC State,Wake Forest,open,-6.0,-9.7,3.7,HOME,0,2.0,-1.0
2024,6,NC State,Wake Forest,close,-4.0,-9.7,5.7,HOME,0,,-1.0
2024,6,Yale,Central Connecticut,close,-14.0,-10.0,4.0,AWAY,1,,0.909
2024,6,North Carolina,Pittsburgh,open,0.0,-8.3,8.3,HOME,0,2.5,-1.0
